date,yield_spread,cpi_lag,unemployment_lag,inventory_change_pct,gdelt_goldstein,gdelt_events,gdelt_tone_7d,gdelt_tone_30d,gdelt_goldstein_7d,conflict_event_count,fatalities,oil_return,usd_return,sp500_return,vix_return,oil_volatility_7d,fed_rate_change,fed_rate_regime,real_rate,inventory_zscore,production_change_pct,net_imports_change_pct,conflict_intensity_7d,fatalities_7d,geopolitical_stress_index,oil_return_lag1,oil_return_lag2,vix_lag1,gdelt_tone_lag1,gdelt_volume_lag1,day_of_week,month
2019-11-15,0.23,257.155,3.6,-0.0005447813984253,-0.199012370311253,10024.0,-3.36383407191621,-3.13380207068198,-0.3077333138536025,207.0,102.0,0.0163776569967231,-0.0016300290967811,0.0076954880069026,-0.0766283513704445,0.0068478112216914,0.0,3.0,0.0960263003813706,-0.3757586064166067,0.0,-1.7061503416856492,2170.0,1155.0,0.6003758823621863,-0.0014430039142083,0.0049951265184335,13.050000190734863,-3.576851419222205,11.65757111478318,4,11
2019-11-18,0.21,257.155,3.6,-0.0005447813984253,0.0528494885533365,12318.0,-3.379734232026036,-3.1220987138063974,-0.3229638768774284,921.0,607.0,-0.0135861077522424,-0.0021428478007413,0.0005031528617669,0.0340248830640976,0.0086428755191649,0.0,3.0,0.0960263003813706,-0.3727726374496668,0.0,-1.7061503416856492,2880.0,1646.0,0.577408126214386,0.0163776569967231,-0.0014430039142083,12.050000190734863,-3.2441041984387127,11.480784431637812,0,11
2019-11-19,0.19,257.155,3.6,-0.0005447813984253,0.0209473761039339,13701.0,-3.370181793178225,-3.116192188265002,-0.325954445185324,214.0,187.0,-0.0245035043713535,0.0007158164860299,-0.000592594446206,0.0321026980181102,0.0120707390832167,0.0,3.0,0.0960263003813706,-0.3715832617175915,0.0,-1.7061503416856492,2883.0,1717.0,0.5973403846515821,-0.0135861077522424,0.0163776569967231,12.460000038146973,-2.8178734778104566,11.708574481975043,1,11
2019-11-20,0.17,257.155,3.6,-0.0005447813984253,-0.5179703551511594,13628.0,-3.411182609859825,-3.1136302052930653,-0.3845521750184795,159.0,111.0,0.0244623490756765,0.0007153044593053,-0.0037561842457471,-0.0062208340467969,0.0154903873563215,0.0,3.0,0.0960263003813706,-0.3703949668150318,0.0,-1.7061503416856492,2304.0,1456.0,0.6551566000940373,-0.0245035043713535,-0.0135861077522424,12.859999656677246,-2.965893741389162,11.857224137840904,2,11
2019-11-21,0.17,257.155,3.6,-0.0005447813984253,-0.3449973206767205,13063.0,-3.3361426121169333,-3.109902874106142,-0.2938268517992302,180.0,66.0,0.0251602509043704,0.0006126575963112,-0.0015827522106851,0.0273865718922323,0.017608013155474,0.0,3.0,0.0960263003813706,-0.369207747041566,0.0,-1.7061503416856492,2200.0,1311.0,0.6498399988295716,0.0244623490756765,-0.0245035043713535,12.779999732971191,-3.215877803068974,11.976049232145202,3,11
2019-11-22,0.16,257.155,3.6,0.0001884334926285,-0.1162186742118027,9896.0,-3.214895419320819,-3.0976492438938177,-0.2059262332420544,180.0,66.0,-0.0090667784897114,0.0028574220369528,0.0021749356911917,-0.0601675517873112,0.0182275672818526,0.0,3.0,0.0960263003813706,-0.356329574856605,0.0078125,-1.364516129032258,2068.0,1241.0,0.610335060191305,0.0251602509043704,0.0244623490756765,13.130000114440918,-3.324672486161037,11.991764942878364,4,11
2019-11-25,0.15,257.155,3.6,0.0001884334926285,-0.2823171821920258,11186.0,-3.1727856061523587,-3.10542300028082,-0.1981027196979559,708.0,284.0,0.0041016270505427,0.0005088333516427,0.0075072913530158,-0.0380875414276427,0.0181599740272401,0.0,3.0,0.0960263003813706,-0.3551999890960275,0.0078125,-1.364516129032258,2569.0,1423.0,0.6191056296238078,-0.0090667784897114,0.0251602509043704,12.34000015258789,-3.3589948091551856,11.623231730221049,0,11
2019-11-26,0.16,257.155,3.6,0.0001884334926285,-0.1877794845536781,11718.0,-3.201466196981765,-3.1214639410979714,-0.196498021732588,207.0,82.0,0.0097406928880499,-0.0007119578421632,0.0021955703874654,-0.0278011732845532,0.0176164057705728,0.0,3.0,0.0960263003813706,-0.3543576106395816,0.0078125,-1.364516129032258,2569.0,1403.0,0.6174569354147246,0.0041016270505427,-0.0090667784897114,11.869999885559082,-3.282082727042982,11.641045995246088,1,11
2019-11-27,0.14,257.155,3.6,0.0001884334926285,0.1006378514477549,11915.0,-3.208205533548346,-3.108995441543433,-0.1896711127476711,130.0,45.0,-0.0032674513060724,0.0016285360011132,0.0041744243627546,0.0181975770226303,0.0166268582621011,0.0,3.0,0.0960263003813706,-0.3535157934721767,0.0078125,-1.364516129032258,1778.0,841.0,0.5737408213644966,0.0097406928880499,0.0041016270505427,11.539999961853027,-3.444868334244561,11.592715833116516,2,11
2019-11-28,0.14,257.155,3.6,0.0001884334926285,0.1006378514477549,11915.0,-3.193799118175112,-3.0985700800387006,-0.1782867591271253,130.0,45.0,0.0,0.0,0.0,0.0,0.0123204457835786,0.0,3.0,0.0960263003813706,-0.3526745355163198,0.0078125,-1.364516129032258,1694.0,699.0,0.5737408213644966,-0.0032674513060724,0.0097406928880499,11.75,-2.8650488337765228,11.668731916108428,3,11
