Model,Split,Threshold,Accuracy,BalancedAcc,F1_binary,F1_macro,Precision_UP,Recall_UP,Precision_DOWN,Recall_DOWN,AUC,MCC,LogLoss,Brier,TP,FP,TN,FN,PosRate,TargetUpRate,Coverage,N,Experiment,ModelType,Scheme,FeatureSet,FeatureCount,ThresholdMode,Margin
GBM_exp100,test_selective,0.5,0.5239520958083832,0.5248206599713056,0.5046728971962616,0.5232298203560559,0.5364238410596026,0.4764705882352941,0.5136612021857924,0.573170731707317,0.4808464849354376,0.049862688015029535,0.9793800159949978,0.3449895543706807,81,70,94,89,0.45209580838323354,0.5089820359281437,0.3976190476190476,334,weight_decay,GBM,exp_hl100,all,27,selective_fixed_0.5,0.2
GBM_exp250,val,0.5525,0.5692307692307692,0.5683001893939394,0.5971223021582733,0.5671561924014508,0.5684931506849316,0.6287878787878788,0.5701754385964912,0.5078125,0.5513139204545454,0.13763059914794798,0.8089974537293916,0.2863982329149135,83,63,65,49,0.5615384615384615,0.5076923076923077,1.0,260,weight_decay,GBM,exp_hl250,all,27,val_f1_macro,
GBM_exp250,test,0.5525,0.5071428571428571,0.5057824440463502,0.3076923076923077,0.4625337693729561,0.5111111111111111,0.22009569377990432,0.5060606060606061,0.7914691943127962,0.5314349531735414,0.014092160496191239,0.7764990491146699,0.2828234095029864,92,88,334,326,0.21428571428571427,0.4976190476190476,1.0,840,weight_decay,GBM,exp_hl250,all,27,val_f1_macro,
GBM_exp250_th05,test,0.5,0.5142857142857142,0.513208916301957,0.37037037037037035,0.487510766580534,0.5217391304347826,0.28708133971291866,0.5114754098360655,0.7393364928909952,0.5314349531735414,0.029621886585618158,0.7764990491146699,0.2828234095029864,120,110,312,298,0.27380952380952384,0.4976190476190476,1.0,840,weight_decay,GBM,exp_hl250,all,27,fixed_0.5,
GBM_exp250,test_selective,0.5,0.5120101137800253,0.5093574168797954,0.3588039867109635,0.4824632178452777,0.5118483412322274,0.27621483375959077,0.5120689655172413,0.7425,0.5308823529411766,0.02115675825341512,0.7816658087763855,0.28485842119481364,108,103,297,283,0.2667509481668774,0.4943109987357775,0.9416666666666667,791,weight_decay,GBM,exp_hl250,all,27,selective_fixed_0.5,0.02
GBM_exp250,test_selective,0.5,0.5166444740346205,0.5125108188254658,0.35752212389380533,0.4850577535157394,0.5153061224489796,0.27371273712737126,0.5171171171171172,0.7513089005235603,0.5300444103917479,0.028483022169218924,0.7858983830623507,0.2864742572116753,101,95,287,268,0.2609853528628495,0.49134487350199735,0.8940476190476191,751,weight_decay,GBM,exp_hl250,all,27,selective_fixed_0.5,0.04
GBM_exp250,test_selective,0.5,0.5072674418604651,0.4997885584762678,0.32335329341317365,0.4679623609923011,0.48502994011976047,0.24251497005988024,0.5143953934740882,0.7570621468926554,0.5282401299096722,-0.0004929672211300084,0.7961138674112793,0.29067280719435606,81,86,268,253,0.24273255813953487,0.48546511627906974,0.819047619047619,688,weight_decay,GBM,exp_hl250,all,27,selective_fixed_0.5,0.06
GBM_exp250,test_selective,0.5,0.5142405063291139,0.5065848158356301,0.32229580573951433,0.4718753997871431,0.5,0.23778501628664495,0.5185185185185185,0.7753846153846153,0.5327186168879979,0.01561672398380347,0.8028060878676107,0.2930692671052452,73,73,252,234,0.2310126582278481,0.48575949367088606,0.7523809523809524,632,weight_decay,GBM,exp_hl250,all,27,selective_fixed_0.5,0.08
GBM_exp250,test_selective,0.5,0.524701873935264,0.5119939506747324,0.32116788321167883,0.4777530110684869,0.5038167938931297,0.2357142857142857,0.5307017543859649,0.7882736156351792,0.5262680316426245,0.02877546751741253,0.8065071390472535,0.2940481982833292,66,65,242,214,0.2231686541737649,0.47700170357751276,0.6988095238095238,587,weight_decay,GBM,exp_hl250,all,27,selective_fixed_0.5,0.1
GBM_exp250,test_selective,0.5,0.5223880597014925,0.5048066174826739,0.292817679558011,0.4661271496381605,0.4818181818181818,0.21031746031746032,0.5328638497652582,0.7992957746478874,0.5214201877934272,0.011880312259375346,0.8169064171840074,0.29806059617382796,53,57,227,199,0.20522388059701493,0.4701492537313433,0.638095238095238,536,weight_decay,GBM,exp_hl250,all,27,selective_fixed_0.5,0.12
