date,gdelt_tone,gdelt_goldstein,gdelt_volume,gdelt_events,gdelt_tone_7d,gdelt_tone_30d,gdelt_tone_spike,gdelt_volume_7d,gdelt_goldstein_7d
2015-02-20,-3.122990634807067,0.2085291384574538,165736.0,15066.0,0.18374019336189917,1.85743222616883,1,160070.14285714287,0.1785760625593922
2015-02-23,-2.7371570063721404,0.5394358434791321,249060.0,19959.0,-0.5669130831092456,1.6904145828425114,1,173719.7142857143,0.2516555858556843
2015-02-24,-2.7656616785804475,0.2138707442596991,281740.0,20208.0,-1.2933622105958626,1.5201762564108245,1,196766.2857142857,0.33242957358011577
2015-02-25,-2.942033898714868,0.2038639227215455,282349.0,21429.0,-2.0683913442866313,1.345474530994777,1,219588.2857142857,0.3306500632280945
2015-02-26,-2.996069883233061,0.2143716490126846,290691.0,22941.0,-2.8472157057084577,1.1680430845791814,1,243429.7142857143,0.32385930034769733
2015-02-27,-3.103042522831156,0.3180650825879383,211435.0,18223.0,-2.906432830482175,0.9933759070207202,1,243653.2857142857,0.30471597217243074
2015-03-02,-2.5677065391180025,0.3835776879002359,299592.0,23736.0,-2.8906660233795347,0.8357059604922206,1,254371.85714285713,0.29738772405981273
2015-03-03,-2.377132395856544,0.397183654432605,388970.0,27873.0,-2.7841148463866032,0.6818011032118717,1,286262.4285714286,0.32433836919912007
2015-03-04,-2.479243089810037,0.4676411097965882,315165.0,26203.0,-2.7472700011634457,0.5222644336928879,1,295706.0,0.3140819786730424
2015-03-05,-2.5054426338804463,0.3982282102154754,231414.0,21673.0,-2.7100958519205878,0.3562239881584002,1,288516.5714285714,0.3404187595238675
2015-03-06,-2.965203503469478,0.0276203966005665,202067.0,17650.0,-2.7134057954569606,0.16496694112529894,1,277047.71428571426,0.3152411129351562
2015-03-09,-2.4006128335271937,0.3769400929980588,294295.0,22151.0,-2.6283405026418367,-0.0017738326279707727,1,277562.5714285714,0.3384651763616383
2015-03-10,-2.47395964106848,0.4854752034392752,238642.0,19539.0,-2.538471519532883,-0.1664772014673968,1,281449.28571428574,0.36238090791182925
2015-03-11,-2.516646107497136,0.071102014778587,201196.0,18811.0,-2.5311771721584733,-0.3220902559455078,1,267392.71428571426,0.31774152603730804
2015-03-12,-2.736647408011965,0.192595465121584,245839.0,21919.0,-2.5825364596092477,-0.4881376033660524,1,246945.42857142858,0.28851464185001924
2015-03-13,-2.62615606923403,0.2921709173751181,184363.0,17997.0,-2.60352402809839,-0.6509228131112033,1,228259.42857142858,0.263447471504095
2015-03-16,-2.1964204132444016,0.7147299668551375,258056.0,20516.0,-2.559377996578955,-0.8045271435383193,1,232065.42857142858,0.30866200816690387
2015-03-17,-2.3696768347234247,0.4617851443866783,326149.0,19427.0,-2.4743027581866612,-0.9617847556422588,1,249791.42857142858,0.37068554356491984
2015-03-18,-2.1184569298332216,0.4692542606639739,283286.0,20302.0,-2.4339947719446653,-1.1096846224367525,1,248218.7142857143,0.3838732818029077
2015-03-19,-2.3162706344314112,0.3883294960347915,261541.0,19545.0,-2.411467770996513,-1.2647869112597678,1,251490.0,0.36999532360226717
2015-03-20,-2.6635215851243066,0.1054332313965341,293677.0,19620.0,-2.432449982086109,-1.428210785889707,1,264701.5714285714,0.37489978311911676
2015-03-23,-2.4146311533758267,0.3411398270181219,228577.0,19424.0,-2.386447659995232,-1.5914332899311556,0,262235.5714285714,0.3961204062471936
2015-03-24,-2.4920655800485347,0.4671267496111975,249530.0,20576.0,-2.367291875825875,-1.7632793974334986,0,271545.14285714284,0.42111409656663357
2015-03-25,-2.4725426148855747,0.2908165761534321,255551.0,20440.0,-2.406737904631757,-1.931670653444613,0,271187.28571428574,0.36055504075210415
2015-03-26,-2.630689220190369,0.2171039406647489,420390.0,28853.0,-2.444025388269892,-2.1032741584151546,0,284650.28571428574,0.32560058307754286
2015-03-27,-2.8757067508400387,0.1564285714285714,335810.0,26740.0,-2.5522039341280087,-2.2764471239040183,0,292153.71428571426,0.28091119890105676
2015-03-30,-2.5779821691964795,0.3845166512488436,303596.0,25944.0,-2.5895912962373044,-2.4451521974479182,0,298161.5714285714,0.2803665067887785
2015-03-31,-2.723411845575207,0.4906092569269522,342420.0,25408.0,-2.59814704773029,-2.6177892805244154,0,305124.85714285716,0.3353916532931239
2015-04-01,-2.8876306448054305,0.0998756318703362,310390.0,24926.0,-2.6657184036488046,-2.624426213704092,0,316812.4285714286,0.3009253397005831
2015-04-02,-2.894681396155298,0.1366028137667911,284666.0,25162.0,-2.723234948806914,-2.6316464539480524,0,321831.85714285716,0.25370763457995366
2015-04-03,-2.428377172873381,0.4111419739258993,307649.0,22321.0,-2.7169255999480293,-2.6084926718835963,0,329274.4285714286,0.2708969771188775
2015-04-06,-2.919562481280606,0.239231311085674,254878.0,22714.0,-2.758193208675206,-2.6145728543805458,0,305629.85714285716,0.27405803003615253
2015-04-07,-2.8660035423624834,0.3703903483488429,266515.0,24286.0,-2.7568070360355557,-2.6179175831732797,0,295730.5714285714,0.3046239981676199
2015-04-08,-2.8937830363220085,0.0200705588779417,250764.0,23243.0,-2.801921445624916,-2.6163092210935175,0,288183.14285714284,0.25256027068606246
2015-04-09,-2.803930342365192,0.3671769748928352,242932.0,22862.0,-2.8134240880234853,-2.6099045697312553,0,273970.5714285714,0.2349270875383315
2015-04-10,-3.139174055373396,0.1820778671180702,218136.0,18904.0,-2.849358860961767,-2.6111089541493304,0,260791.42857142858,0.24667026400229347
2015-04-13,-2.8892106972875125,0.2237402478201009,258202.0,21790.0,-2.8485773325520825,-2.621825759421647,0,257010.85714285713,0.25911846886705203
2015-04-14,-2.774717806643125,0.2662337103780482,309057.0,23251.0,-2.898054565947761,-2.6350786064478666,0,257212.0,0.23841728836021617
2015-04-15,-2.7150061449813525,0.3353780250839074,248464.0,22644.0,-2.8688322321907243,-2.642937374953577,0,256295.7142857143,0.2521525332171067
2015-04-16,-2.7734177534811355,0.1162160786110686,207911.0,19641.0,-2.85560569092196,-2.651869878940267,0,247923.7142857143,0.21584192325456747
2015-04-17,-3.1004413769764847,-0.1963744911804613,211314.0,18425.0,-2.885128311015457,-2.656377808057167,0,242288.0,0.18492120181765273
2015-04-20,-2.593544047024437,0.3988428775419765,259013.0,20309.0,-2.855073125966778,-2.6628088485070753,0,244585.2857142857,0.1894449021961015
2015-04-21,-2.850957245976669,0.3810492402385074,207864.0,20796.0,-2.813899296052959,-2.675375435337348,0,243117.85714285713,0.2178693840704497
2015-04-22,-2.539790375568685,0.3629077029840388,261488.0,20174.0,-2.7639821072359845,-2.676146910939733,0,243587.2857142857,0.2377504490938694
2015-04-23,-2.409008422616087,0.3132973449377548,191550.0,18154.0,-2.7117379095178356,-2.665225611426537,0,226800.57142857142,0.24447382545954174
2015-04-24,-3.0585332169260204,0.167854071981329,211487.0,16282.0,-2.760813205509931,-2.6796381830162703,0,221518.14285714287,0.2205418321591734
2015-04-27,-2.737320499698548,0.0492895101663585,204345.0,17312.0,-2.7556564549695617,-2.697668185898075,0,221008.7142857143,0.2109808938099291
2015-04-28,-2.6633001366182514,-0.1464991324788716,204999.0,17867.0,-2.693207706346957,-2.7074556292945693,0,220106.57142857142,0.21810594505301334
2015-04-29,-2.232746959870411,0.1988056773597969,180316.0,17332.0,-2.6416652653249533,-2.711265296962475,0,208864.14285714287,0.18952920216984484
2015-04-30,-2.363695722345132,0.4964192243635498,207286.0,16812.0,-2.5720564762347338,-2.7128461332262663,0,208781.57142857142,0.20601062847342227
2015-05-01,-2.662231075111821,0.3260065526028395,164878.0,13735.0,-2.589548004740896,-2.71280311622585,0,194980.14285714287,0.20073903556182238
2015-05-04,-2.703819025031157,0.3173693915181315,217600.0,16270.0,-2.631663805085906,-2.722442711947694,0,198701.57142857142,0.2013207565018762
2015-05-05,-2.568526615249365,0.2625100980957877,198697.0,17330.0,-2.561662861989241,-2.7249914131210553,0,196874.42857142858,0.21484304594679887
2015-05-06,-2.5255076971740893,0.3053457902592735,222556.0,18089.0,-2.5314038902000324,-2.726756915864006,0,199476.0,0.25142251453150105
2015-05-07,-2.4834861594484403,0.4059836156315731,266260.0,18066.0,-2.505716179175774,-2.721850147172608,0,208227.57142857142,0.33034862140442167
2015-05-08,-2.9555063000642865,0.1392116325546137,191210.0,14511.0,-2.6089675134891843,-2.7245101321467495,0,209783.85714285713,0.3218351864322527
2015-05-11,-2.4997098986005435,0.5965434041437188,237425.0,19065.0,-2.6283981100971006,-2.721901056460218,0,214089.42857142858,0.3361386406865625
2015-05-12,-2.5596836070557702,0.4466389998975305,261947.0,19518.0,-2.613748471803379,-2.7164434485095708,0,227956.42857142858,0.353371847442947
2015-05-13,-2.2856440632753867,0.4769109572690379,316417.0,20945.0,-2.554009191552555,-2.6963772291252357,0,242073.14285714287,0.3761634996930764
2015-05-14,-2.283879454600714,0.7331311154598826,312264.0,20440.0,-2.51334531145989,-2.67601716440675,0,258297.0,0.44339507360223285
2015-05-15,-2.833103966409165,0.3436211413600637,226571.0,17558.0,-2.5572876356363294,-2.6895080575246086,0,258870.57142857142,0.4488629809023457
2015-05-18,-2.727680230888087,-0.014656277739422,247227.0,20278.0,-2.592172502984851,-2.6831119825115253,0,256151.57142857142,0.3887715675636322
2015-05-19,-2.7187666872527587,0.1413216270975115,240767.0,19249.0,-2.5583525582974893,-2.678204087341201,0,263231.14285714284,0.38907299535547474
2015-05-20,-2.714682518009477,0.0365470490127508,238352.0,18587.0,-2.589062932498766,-2.6722340700641167,0,263363.5714285714,0.30907351605105077
2015-05-21,-2.674846069295549,0.2403353642098452,266103.0,18547.0,-2.605514712818734,-2.667931260961795,0,263957.28571428574,0.2796015680956671
2015-05-22,-3.093889059888564,-0.4022325524496911,213916.0,16349.0,-2.7209782837634733,-2.666421761112301,0,249314.2857142857,0.1540096381358487
2015-05-25,-3.168350325960391,-0.3634536850975562,210701.0,15427.0,-2.8473312653862846,-2.675726415401397,0,234805.2857142857,-0.0026453333723568634
2015-05-26,-2.984407949474199,0.0029217563552327,268380.0,18174.0,-2.868946120109861,-2.682716086829099,0,240778.0,-0.051316674087332724
2015-05-27,-3.2159294453576552,-0.156640169581346,285660.0,18870.0,-2.9386960078912274,-2.699413530174976,0,246268.42857142858,-0.07160008720760758
2015-05-28,-2.710279320595347,0.1565963140928166,183157.0,16441.0,-2.937483526940169,-2.69730891574545,0,238038.42857142858,-0.06941798906542114
2015-05-29,-3.112117997757902,-0.1485898984158556,191969.0,14077.0,-2.9942600240470867,-2.6976981364381634,0,231412.2857142857,-0.0958661244123649
2015-06-01,-3.072123277895312,-0.0318858934925517,209313.0,16581.0,-3.05101391098991,-2.7136507774671927,0,223299.42857142858,-0.13475487551270732
2015-06-02,-2.923276281512204,0.2484323481805646,208874.0,16681.0,-3.0266406569361446,-2.716061411985044,0,222579.14285714287,-0.04180274685124223
2015-06-03,-2.667412018187721,0.1435296886953451,184392.0,16993.0,-2.9550780415400486,-2.7203154667390117,0,218820.7142857143,0.03062344940488653
2015-06-04,-2.9880579284602247,-0.0324093536521282,162222.0,15224.0,-2.9555994671094803,-2.7396171169338164,0,203655.2857142857,0.025576147975263547
2015-06-05,-2.955381130987714,0.0568379090850639,157352.0,15553.0,-2.9183782793423463,-2.7361787140692058,0,185325.57142857142,0.056073016356179235
2015-06-08,-2.596867890458399,0.1485396209894302,213398.0,15989.0,-2.90217664646564,-2.731496960427868,0,189645.7142857143,0.054922060198552614
2015-06-09,-2.6656562640728483,0.173720691941414,211899.0,16591.0,-2.838396398796346,-2.731575498009688,0,192492.85714285713,0.10096643024959114
2015-06-10,-2.6428247736093966,0.1496270396270396,222850.0,17160.0,-2.777068041041215,-2.7452447584676545,0,194426.7142857143,0.1268968492666756
2015-06-11,-2.780901418466,0.1999428113919707,214141.0,17486.0,-2.7567287748917577,-2.7591516150050164,0,195179.14285714287,0.11996977258259077
2015-06-12,-2.8644421868912286,0.0565207443563148,142499.0,13112.0,-2.784875941849401,-2.7658919853976633,0,189194.42857142858,0.10753992339130072
2015-06-15,-3.242003427872659,-0.1458633208075919,175496.0,15701.0,-2.8211538703368926,-2.7838314654923804,0,191090.7142857143,0.09133221379766306
2015-06-16,-3.34290778958575,-0.1838680451929226,227257.0,18764.0,-2.8765148215651832,-2.809644171303593,0,201077.14285714287,0.056945648900807826
2015-06-17,-3.006342947947333,-0.0235483870967741,205960.0,17670.0,-2.9350112583493164,-2.8256720129960344,0,200014.57142857142,0.03236164774563579
2015-06-18,-3.025113651539016,0.0103710326329906,212035.0,15659.0,-2.986362313701626,-2.843726262732387,0,200034.0,0.009025982130146729
2015-06-19,-3.0949071030542146,0.1713786597722031,179501.0,14311.0,-3.0509455036223145,-2.8483729561653846,0,193841.2857142857,0.012133356436598656
2015-06-22,-3.608716786776194,-0.0926158863265781,245921.0,17172.0,-3.169204841952342,-2.8853398524379066,0,198381.2857142857,-0.029660743237479748
2015-06-23,-3.4697660956775884,-0.3461013707363723,217373.0,15685.0,-3.255679686064679,-2.915675935391967,0,209077.57142857142,-0.08717818825072077
2015-06-24,-3.108574579235973,-0.029915857605178,181609.0,15450.0,-3.236618421973724,-2.943106952590653,0,209950.85714285713,-0.07061426493609022
2015-06-25,-3.394122185729892,-0.1934241820402391,214367.0,15557.0,-3.2439347642800302,-2.980115043628292,0,208109.42857142858,-0.07197942734284969
2015-06-26,-3.8854265776877193,-0.5830588396091028,197959.0,14633.0,-3.3695181399572283,-3.0151924640042442,0,206966.42857142858,-0.1519094919874681
2015-06-29,-3.490470184481067,-0.2437043282743114,253438.0,17790.0,-3.435997644663235,-3.0406187957906767,0,212881.14285714287,-0.18820597211708265
2015-06-30,-3.2685401949556794,-0.2326819989624762,224151.0,17349.0,-3.46080237207773,-3.058944579380774,0,219259.7142857143,-0.245928923364894
2015-07-01,-3.3769950078771864,-0.3240784065760354,216953.0,15815.0,-3.427699260806444,-3.081021662376364,0,215121.42857142858,-0.278994997686245
2015-07-02,-3.284293017861094,-0.045814743290937,176801.0,15017.0,-3.4012031068326585,-3.1013365606618826,0,209325.42857142858,-0.23609690805118283
2015-07-03,-3.7905139194911057,-0.7433967789165447,200982.0,13660.0,-3.498623012583392,-3.1245573893153002,0,212093.0,-0.3380227539528066
2015-07-06,-3.0339846319290475,-0.0209563164108619,237187.0,16940.0,-3.447174790611843,-3.120078532847589,0,215353.0,-0.3133844874343242
2015-07-07,-2.950351815638374,-0.0281047226767477,225620.0,17723.0,-3.3135926817476506,-3.1189433283863948,0,219304.57142857142,-0.23410532787255917
2015-07-08,-2.899603744531043,0.2647142768505304,162455.0,16117.0,-3.2291831903262187,-3.1083991383588407,0,206307.0,-0.16147409856901035
2015-07-09,-2.6755484124165334,0.2991649694501018,268813.0,19640.0,-3.144470078534912,-3.1072414414195473,0,212687.2857142857,-0.08549596022435635
2015-07-10,-2.7737499849119933,-0.0006194125159642,189607.0,15660.0,-3.058292218111313,-3.095962507658017,0,208780.7142857143,-0.039287532501489045
2015-07-13,-2.768765140246668,-0.0504867791923498,282240.0,17359.0,-2.9846453784521096,-3.0858505697363956,0,223843.42857142858,-0.039954966201690874
2015-07-14,-2.1156497783948893,0.8558342541436463,572509.0,27150.0,-2.7453790725812213,-3.0589296862991517,0,276918.71428571426,0.18850660994976498
2015-07-15,-2.180541369621824,0.7014323064681142,457090.0,26391.0,-2.623458606537332,-3.042700664680289,0,308333.4285714286,0.2917049846467616
2015-07-16,-2.26526779146159,0.4853815261044176,252395.0,21165.0,-2.5255894602263633,-3.018607660113667,0,312158.4285714286,0.3650601630440709
2015-07-17,-2.214416956188912,0.4384987620976817,175191.0,17772.0,-2.427705633320344,-2.993908854287041,0,313977.85714285716,0.3898865180793782
2015-07-20,-2.813323635824065,0.2486970091027307,255593.0,19225.0,-2.447387808092849,-3.0011240457992296,0,312089.28571428574,0.3826768094583252
2015-07-21,-3.010609830380097,0.0390835019980279,265714.0,19269.0,-2.4812249288740067,-3.0126224980094714,0,322961.71428571426,0.38834865438889554
2015-07-22,-2.9143183485115203,-0.0070569136745607,269330.0,20944.0,-2.5020182443404138,-3.021672283839542,0,321117.4285714286,0.3945529208914368
2015-07-23,-2.8351474786901223,0.1457864077669902,270444.0,20600.0,-2.6048036300968755,-3.023480485847012,0,277965.28571428574,0.29311751426620025
2015-07-24,-2.786904111786899,-0.0081525561265891,195831.0,18485.0,-2.691426878977601,-3.020895883343535,0,240642.57142857142,0.19174824818124264
2015-07-27,-3.0065739818399013,-0.0233451237998989,207391.0,19790.0,-2.7973277633173597,-3.013048235142443,0,234213.42857142858,0.11907301248062598
2015-07-28,-2.952697264800718,0.1054366438356164,262887.0,21024.0,-2.902796378833332,-3.0000412176496085,0,246741.42857142858,0.0714927098717595
2015-07-29,-2.988541288488151,-0.2209391910483353,232020.0,21806.0,-2.9278274720710584,-2.999447829000969,0,243373.85714285713,0.004401824135892927
2015-07-30,-2.991233463811425,0.0772362166001857,188253.0,18301.0,-2.9250594197041053,-2.998318489410049,0,232308.0,0.009852211936201187
2015-07-31,-4.081574528726391,-0.7591097083151938,218725.0,18376.0,-3.091810302591944,-3.031207403599122,1,225078.7142857143,-0.09758390158388926
2015-08-03,-3.1441534315132573,-0.1337500640467285,221091.0,19524.0,-3.1359540101381063,-3.0157219584236907,0,218028.2857142857,-0.13751768327156336
2015-08-04,-2.83116408788022,0.1168771173390822,186601.0,19482.0,-3.1422768638657237,-2.9944352248304456,0,216709.7142857143,-0.11965630134789602
2015-08-05,-2.804166397372416,0.2999196867784359,224049.0,19922.0,-3.1133614946560826,-2.9842882854349932,0,219089.42857142858,-0.07347561412241962
2015-08-06,-3.4713648757953206,-0.2500027002214182,208446.0,18517.0,-3.187456867655311,-2.9868630417705075,0,211312.14285714287,-0.12425266327342456
2015-08-07,-3.380264673820972,-0.3289686603850881,245406.0,19528.0,-3.2434173512742857,-2.970024311641616,0,213224.42857142858,-0.1396854446072464
2015-08-10,-3.464891914680882,-0.2210993924108678,169647.0,17446.0,-3.311082844255637,-2.9691717026482762,0,210566.42857142858,-0.18230481732311118
2015-08-11,-3.141780812343393,0.1783829617437278,230091.0,20049.0,-3.176826599058066,-2.964946389894534,0,212190.14285714287,-0.04837729302897953
2015-08-12,-3.0088211932066984,0.2349319475377381,224944.0,20205.0,-3.157493422157129,-2.9526739294055178,0,212740.57142857142,0.004291565768801416
2015-08-13,-2.86766427155557,0.230039566847147,186422.0,19208.0,-3.16270773411075,-2.938786304528667,0,212715.0,0.020457629984239247
2015-08-14,-2.991722932690946,0.1551242236024844,172241.0,17391.0,-3.1895015248705403,-2.912159938301995,0,205313.85714285713,-0.0002274361837538232
2015-08-17,-3.1616319923280907,0.1056358065222149,193590.0,18279.0,-3.1452539700895072,-2.916414850315296,0,203191.57142857142,0.05057806477962233
2015-08-18,-2.970956003177937,0.2533314543404735,170329.0,17740.0,-3.086781302854788,-2.917101656566615,0,192466.2857142857,0.13376379545470257
2015-08-19,-2.967278210448181,0.1638732782369145,190089.0,18150.0,-3.015693630821545,-2.9193574720971864,0,195386.57142857142,0.18875989126152856
2015-08-20,-3.3107752844344347,0.0174330026853729,195902.0,18247.0,-3.0398356982631225,-2.9405317011644496,0,190502.42857142858,0.1657670399674779
2015-08-21,-3.377820919359319,-0.5628322861285645,167169.0,16552.0,-3.092549944856354,-2.9606673989793606,0,182248.85714285713,0.0518007208722918
2015-08-24,-3.274842805951635,0.0267952423299244,200030.0,17992.0,-3.150718306912935,-2.9775366545028588,0,184192.85714285713,0.02276581736983143
2015-08-25,-3.0940493333339054,0.0556599988536711,189077.0,17447.0,-3.165336364147643,-3.0101499730008268,0,186598.0,0.008556642405715244
2015-08-26,-2.9593893113316923,-0.0033826419778628,200848.0,19334.0,-3.1364445525767293,-3.0361115710578224,0,187634.85714285713,-0.0070174216657244255
2015-08-27,-3.071781909354012,-0.0857142857142857,163528.0,18158.0,-3.1508482534590256,-3.06299537498757,0,186663.2857142857,-0.055452527387832885
2015-08-28,-3.015686718297776,0.1933494721269584,138724.0,14871.0,-3.1577637545803965,-3.0897043670578648,0,179325.42857142858,-0.051241642546398035
2015-08-31,-3.0765711506970392,0.0031253891171709,146348.0,16062.0,-3.12430602118934,-3.0984792842202973,0,172246.2857142857,-0.05328558734185546
2015-09-01,-3.1276856535195847,0.0096303285968028,173385.0,18016.0,-3.0885724117836633,-3.1023818116582804,0,173134.2857142857,0.028494786190339867
2015-09-02,-2.85726080600442,0.2808796041781198,207059.0,18190.0,-3.028917840362633,-3.10047989357471,0,174138.42857142858,0.0647925521686535
2015-09-03,-3.105393065240009,0.6952753609099305,240021.0,20573.0,-3.030538373492076,-3.10948807979304,0,181416.14285714287,0.1561661753195477
2015-09-04,-3.28560317970086,0.7698792496546808,295993.0,22446.0,-3.0771403546876717,-3.1261113820568385,0,195008.2857142857,0.2666321598384825
2015-09-07,-3.4392617893443527,0.4965576102418208,239425.0,21090.0,-3.1296374804005773,-3.140534308973654,0,205850.7142857143,0.34981385926078346
2015-09-08,-3.2632828578466624,0.5068797465784023,282963.0,24625.0,-3.16500835747899,-3.1508871620751853,0,226456.2857142857,0.39460389846813254
2015-09-09,-3.098311160325335,0.687405891382209,302377.0,27362.0,-3.168114073140175,-3.1545461578030913,0,248746.14285714287,0.49235825593456656
2015-09-10,-3.0632640496022545,0.7917433697347893,327175.0,25640.0,-3.1589109868662706,-3.156947177329452,0,270716.14285714284,0.6040886903828503
2015-09-11,-2.94979143698758,0.8293638676844785,255712.0,23580.0,-3.1721296484352934,-3.119221074271492,0,277666.5714285714,0.682443585169473
2015-09-14,-3.2255695652742595,0.7327240021391415,254240.0,20569.0,-3.1892977198687578,-3.1219349453968586,0,279697.85714285716,0.6877933910593603
2015-09-15,-3.409791784639955,0.4873166784666734,215647.0,19774.0,-3.207038949145771,-3.141222535288849,0,268219.85714285716,0.6474273094610734
2015-09-16,-3.262787321299576,0.6603998596983515,283471.0,22808.0,-3.1818283108536605,-3.156509899419755,0,274512.14285714284,0.6708333450977207
2015-09-17,-3.172424634418274,0.5465822321795986,237013.0,21871.0,-3.1688485646496045,-3.1465452247071872,0,267947.85714285716,0.6765051287550345
2015-09-18,-3.358691712521006,0.2529499896672866,212357.0,19356.0,-3.2060457863918437,-3.145826125997188,0,255087.85714285713,0.614439999938617
2015-09-21,-3.0034185030287945,0.6950541880969875,240676.0,21776.0,-3.197496422595635,-3.1304436789421186,0,242730.85714285713,0.6006272597046454
2015-09-22,-2.809719474416068,0.4867846332945285,238854.0,21475.0,-3.177486142228276,-3.119374967677874,0,240322.57142857142,0.5516873690775096
