date,oil_close,usd_close,sp500_close,vix_close
2015-04-20,63.45000076293945,97.94000244140625,2100.39990234375,13.300000190734863
2015-04-21,62.08000183105469,97.9800033569336,2097.2900390625,13.25
2015-04-22,62.72999954223633,98.0199966430664,2107.9599609375,12.710000038146973
2015-04-23,64.8499984741211,97.27999877929688,2112.929931640625,12.479999542236328
2015-04-24,65.27999877929688,96.91999816894531,2117.68994140625,12.289999961853027
2015-04-27,64.83000183105469,96.7699966430664,2108.919921875,13.119999885559082
2015-04-28,64.63999938964844,96.08999633789062,2114.760009765625,12.40999984741211
2015-04-29,65.83999633789062,95.12000274658203,2106.85009765625,13.390000343322754
2015-04-30,66.77999877929688,94.5999984741211,2085.510009765625,14.550000190734863
2015-05-01,66.45999908447266,95.30000305175781,2108.2900390625,12.699999809265137
2015-05-04,66.44999694824219,95.4800033569336,2114.489990234375,12.850000381469727
2015-05-05,67.5199966430664,95.12999725341797,2089.4599609375,14.3100004196167
2015-05-06,67.7699966430664,94.12999725341797,2080.14990234375,15.149999618530273
2015-05-07,65.54000091552734,94.62000274658203,2088.0,15.130000114440918
2015-05-08,65.38999938964844,94.79000091552734,2116.10009765625,12.859999656677246
2015-05-11,64.91000366210938,95.01000213623047,2105.330078125,13.850000381469727
2015-05-12,66.86000061035156,94.52999877929688,2099.1201171875,13.859999656677246
2015-05-13,66.80999755859375,93.62000274658203,2098.47998046875,13.760000228881836
2015-05-14,66.58999633789062,93.36000061035156,2121.10009765625,12.739999771118164
2015-05-15,66.56999969482422,93.13999938964844,2122.72998046875,12.380000114440918
2015-05-18,66.2699966430664,94.19000244140625,2129.199951171875,12.729999542236328
2015-05-19,64.0199966430664,95.2699966430664,2127.830078125,12.850000381469727
2015-05-20,65.02999877929688,95.44999694824219,2125.85009765625,12.880000114440918
2015-05-21,66.54000091552734,95.26000213623047,2130.820068359375,12.109999656677246
2015-05-22,65.37000274658203,96.01000213623047,2126.06005859375,12.130000114440918
2015-05-26,63.720001220703125,97.30000305175781,2104.199951171875,14.0600004196167
2015-05-27,62.060001373291016,97.37000274658203,2123.47998046875,13.270000457763672
2015-05-28,62.58000183105469,96.97000122070312,2120.7900390625,13.3100004196167
2015-05-29,65.55999755859375,96.91000366210938,2107.389892578125,13.84000015258789
2015-06-01,64.87999725341797,97.38999938964844,2111.72998046875,13.970000267028809
2015-06-02,65.48999786376953,95.83999633789062,2109.60009765625,14.239999771118164
2015-06-03,63.79999923706055,95.47000122070312,2114.070068359375,13.65999984741211
2015-06-04,62.029998779296875,95.45999908447266,2095.840087890625,14.710000038146973
2015-06-05,63.310001373291016,96.30999755859375,2092.830078125,14.210000038146973
2015-06-08,62.689998626708984,95.30000305175781,2079.280029296875,15.289999961853027
2015-06-09,64.87999725341797,95.16999816894531,2080.14990234375,14.470000267028809
2015-06-10,65.69999694824219,94.6500015258789,2105.199951171875,13.220000267028809
2015-06-11,65.11000061035156,94.9800033569336,2108.860107421875,12.850000381469727
2015-06-12,63.869998931884766,94.97000122070312,2094.110107421875,13.779999732971191
2015-06-15,62.61000061035156,94.80999755859375,2084.429931640625,15.390000343322754
2015-06-16,62.630001068115234,95.0,2096.2900390625,14.8100004196167
2015-06-17,63.869998931884766,94.30000305175781,2100.43994140625,14.5
2015-06-18,64.26000213623047,94.04000091552734,2121.239990234375,13.1899995803833
2015-06-19,63.02000045776367,94.08999633789062,2109.989990234375,13.960000038146973
2015-06-22,63.34000015258789,94.33000183105469,2122.85009765625,12.739999771118164
2015-06-23,64.44999694824219,95.43000030517578,2124.199951171875,12.109999656677246
2015-06-24,63.4900016784668,95.26000213623047,2108.580078125,13.260000228881836
2015-06-25,63.20000076293945,95.19000244140625,2102.31005859375,14.010000228881836
2015-06-26,63.2599983215332,95.47000122070312,2101.489990234375,14.020000457763672
2015-06-29,62.0099983215332,94.79000091552734,2057.639892578125,18.850000381469727
2015-06-30,63.59000015258789,95.48999786376953,2063.110107421875,18.229999542236328
2015-07-01,62.0099983215332,96.30999755859375,2077.419921875,16.09000015258789
2015-07-02,62.06999969482422,96.11000061035156,2076.780029296875,16.790000915527344
2015-07-06,56.540000915527344,96.30000305175781,2068.760009765625,17.010000228881836
2015-07-07,56.849998474121094,96.87000274658203,2081.340087890625,16.09000015258789
2015-07-08,57.04999923706055,96.29000091552734,2046.6800537109375,19.65999984741211
2015-07-09,58.61000061035156,96.61000061035156,2051.31005859375,19.969999313354492
2015-07-10,58.72999954223633,96.02999877929688,2076.6201171875,16.829999923706055
2015-07-13,57.849998474121094,96.86000061035156,2099.60009765625,13.899999618530273
2015-07-14,58.5099983215332,96.63999938964844,2108.949951171875,13.369999885559082
2015-07-15,57.04999923706055,97.12999725341797,2107.39990234375,13.229999542236328
2015-07-16,57.5099983215332,97.66000366210938,2124.2900390625,12.109999656677246
2015-07-17,57.52000045776367,97.86000061035156,2126.639892578125,11.949999809265137
2015-07-20,56.650001525878906,98.02999877929688,2128.280029296875,12.25
2015-07-21,57.040000915527344,97.33000183105469,2119.2099609375,12.220000267028809
2015-07-22,56.130001068115234,97.5999984741211,2114.14990234375,12.119999885559082
2015-07-23,55.27000045776367,97.12000274658203,2102.14990234375,12.640000343322754
2015-07-24,54.619998931884766,97.23999786376953,2079.64990234375,13.739999771118164
2015-07-27,53.470001220703125,96.5,2067.639892578125,15.600000381469727
2015-07-28,53.29999923706055,96.7699966430664,2093.25,13.4399995803833
2015-07-29,53.380001068115234,96.9800033569336,2108.570068359375,12.5
2015-07-30,53.310001373291016,97.55999755859375,2108.6298828125,12.130000114440918
2015-07-31,52.209999084472656,97.37000274658203,2103.840087890625,12.119999885559082
2015-08-03,49.52000045776367,97.48999786376953,2098.0400390625,12.5600004196167
2015-08-04,49.9900016784668,97.93000030517578,2093.320068359375,13.0
2015-08-05,49.59000015258789,97.95999908447266,2099.840087890625,12.510000228881836
2015-08-06,49.52000045776367,97.83000183105469,2083.56005859375,13.770000457763672
2015-08-07,48.61000061035156,97.55999755859375,2077.570068359375,13.390000343322754
2015-08-10,50.40999984741211,97.16000366210938,2104.179931640625,12.229999542236328
2015-08-11,49.18000030517578,97.29000091552734,2084.070068359375,13.710000038146973
2015-08-12,49.65999984741211,96.26000213623047,2086.050048828125,13.609999656677246
2015-08-13,49.220001220703125,96.44999694824219,2083.389892578125,13.489999771118164
2015-08-14,49.029998779296875,96.56999969482422,2091.5400390625,12.829999923706055
2015-08-17,49.029998779296875,96.81999969482422,2102.43994140625,13.020000457763672
2015-08-18,48.810001373291016,96.97000122070312,2096.919921875,13.789999961853027
2015-08-19,47.15999984741211,96.45999908447266,2079.610107421875,15.25
2015-08-20,46.619998931884766,95.75,2035.72998046875,19.139999389648438
2015-08-21,45.459999084472656,94.83000183105469,1970.8900146484375,28.030000686645508
2015-08-24,42.689998626708984,93.30999755859375,1893.2099609375,40.7400016784668
2015-08-25,43.209999084472656,94.52999877929688,1867.6099853515625,36.02000045776367
2015-08-26,43.13999938964844,95.0999984741211,1940.510009765625,30.31999969482422
2015-08-27,47.560001373291016,95.61000061035156,1987.6600341796875,26.100000381469727
2015-08-28,50.04999923706055,96.11000061035156,1988.8699951171875,26.049999237060547
2015-08-31,54.150001525878906,95.94999694824219,1972.1800537109375,28.43000030517578
2015-09-01,49.560001373291016,95.44999694824219,1913.8499755859375,31.399999618530273
2015-09-02,50.5,95.83000183105469,1948.8599853515625,26.09000015258789
2015-09-03,50.68000030517578,96.41000366210938,1951.1300048828125,25.610000610351562
2015-09-04,49.61000061035156,96.2300033569336,1921.219970703125,27.799999237060547
2015-09-08,49.52000045776367,95.87999725341797,1969.4100341796875,24.899999618530273
2015-09-09,47.58000183105469,96.01000213623047,1942.0400390625,26.229999542236328
2015-09-10,48.88999938964844,95.45999908447266,1952.2900390625,24.3700008392334
2015-09-11,48.13999938964844,95.19000244140625,1961.050048828125,23.200000762939453
2015-09-14,46.369998931884766,95.25,1953.030029296875,24.25
2015-09-15,46.630001068115234,95.61000061035156,1978.0899658203125,22.540000915527344
2015-09-16,46.61000061035156,95.41999816894531,1995.31005859375,21.350000381469727
2015-09-17,49.08000183105469,94.55000305175781,1990.199951171875,21.139999389648438
2015-09-18,47.470001220703125,94.86000061035156,1958.030029296875,22.280000686645508
2015-09-21,48.91999816894531,95.88999938964844,1966.969970703125,20.139999389648438
2015-09-22,49.08000183105469,96.27999877929688,1942.739990234375,22.440000534057617
2015-09-23,47.75,96.06999969482422,1938.760009765625,22.1299991607666
2015-09-24,48.16999816894531,95.98999786376953,1932.239990234375,23.469999313354492
2015-09-25,48.599998474121094,96.2699966430664,1931.3399658203125,23.6200008392334
2015-09-28,47.34000015258789,96.02999877929688,1881.77001953125,27.6299991607666
2015-09-29,48.22999954223633,95.88999938964844,1884.0899658203125,26.829999923706055
2015-09-30,48.369998931884766,96.3499984741211,1920.030029296875,24.5
2015-10-01,47.689998626708984,96.19000244140625,1923.8199462890625,22.549999237060547
2015-10-02,48.130001068115234,95.83000183105469,1951.3599853515625,20.940000534057617
2015-10-05,49.25,96.11000061035156,1987.050048828125,19.540000915527344
2015-10-06,51.91999816894531,95.45999908447266,1979.9200439453125,19.399999618530273
2015-10-07,51.33000183105469,95.5,1995.8299560546875,18.399999618530273
2015-10-08,53.04999923706055,95.31999969482422,2013.4300537109375,17.420000076293945
2015-10-09,52.650001525878906,94.80999755859375,2014.8900146484375,17.079999923706055
2015-10-12,49.86000061035156,94.83999633789062,2017.4599609375,16.170000076293945
2015-10-13,49.2400016784668,94.76000213623047,2003.68994140625,17.670000076293945
2015-10-14,49.150001525878906,93.93000030517578,1994.239990234375,18.030000686645508
2015-10-15,48.709999084472656,94.37000274658203,2023.8599853515625,16.049999237060547
2015-10-16,48.72999954223633,94.54000091552734,2033.1099853515625,15.050000190734863
2015-10-19,48.61000061035156,94.95999908447266,2033.6600341796875,14.979999542236328
2015-10-20,48.709999084472656,94.8499984741211,2030.77001953125,15.75
2015-10-21,47.849998474121094,95.05000305175781,2018.93994140625,16.700000762939453
2015-10-22,48.08000183105469,96.33999633789062,2052.510009765625,14.449999809265137
2015-10-23,47.9900016784668,97.06999969482422,2075.14990234375,14.460000038146973
2015-10-26,47.540000915527344,96.86000061035156,2071.179931640625,15.289999961853027
2015-10-27,46.810001373291016,96.91000366210938,2065.889892578125,15.430000305175781
2015-10-28,49.04999923706055,97.77999877929688,2090.35009765625,14.329999923706055
2015-10-29,48.79999923706055,97.27999877929688,2089.409912109375,14.609999656677246
2015-10-30,49.560001373291016,96.94999694824219,2079.360107421875,15.069999694824219
2015-11-02,48.790000915527344,96.93000030517578,2104.050048828125,14.149999618530273
2015-11-03,50.540000915527344,97.16000366210938,2109.7900390625,14.539999961853027
2015-11-04,48.58000183105469,97.94999694824219,2102.31005859375,15.510000228881836
2015-11-05,47.97999954223633,97.94000244140625,2099.929931640625,15.050000190734863
2015-11-06,47.41999816894531,99.16000366210938,2099.199951171875,14.329999923706055
2015-11-09,47.189998626708984,98.9800033569336,2078.580078125,16.520000457763672
2015-11-10,47.439998626708984,99.29000091552734,2081.719970703125,15.289999961853027
2015-11-11,45.810001373291016,99.01000213623047,2075.0,16.059999465942383
2015-11-12,44.060001373291016,98.6500015258789,2045.969970703125,18.3700008392334
2015-11-13,43.61000061035156,98.98999786376953,2023.0400390625,20.079999923706055
2015-11-16,43.58000183105469,99.44000244140625,2053.18994140625,18.15999984741211
2015-11-17,43.56999969482422,99.62999725341797,2050.43994140625,18.84000015258789
2015-11-18,44.13999938964844,99.6500015258789,2083.580078125,16.850000381469727
2015-11-19,44.18000030517578,98.98999786376953,2081.239990234375,16.989999771118164
2015-11-20,44.65999984741211,99.56999969482422,2089.169921875,15.470000267028809
2015-11-23,44.83000183105469,99.80000305175781,2086.590087890625,15.619999885559082
2015-11-24,46.119998931884766,99.52999877929688,2089.139892578125,15.930000305175781
2015-11-25,46.16999816894531,99.80000305175781,2088.8701171875,15.1899995803833
2015-11-27,44.86000061035156,100.0199966430664,2090.110107421875,15.119999885559082
2015-11-30,44.61000061035156,100.16999816894531,2080.409912109375,16.1299991607666
2015-12-01,44.439998626708984,99.80000305175781,2102.6298828125,14.670000076293945
2015-12-02,42.4900016784668,99.98999786376953,2079.510009765625,15.90999984741211
2015-12-03,43.84000015258789,97.62000274658203,2049.6201171875,18.110000610351562
2015-12-04,43.0,98.3499984741211,2091.68994140625,14.8100004196167
2015-12-07,40.72999954223633,98.66000366210938,2077.070068359375,15.84000015258789
2015-12-08,40.2599983215332,98.47000122070312,2063.590087890625,17.600000381469727
2015-12-09,40.11000061035156,97.3499984741211,2047.6199951171875,19.610000610351562
2015-12-10,39.72999954223633,97.94000244140625,2052.22998046875,19.34000015258789
2015-12-11,37.93000030517578,97.56999969482422,2012.3699951171875,24.389999389648438
2015-12-14,37.91999816894531,97.5999984741211,2021.93994140625,22.729999542236328
2015-12-15,38.45000076293945,98.22000122070312,2043.4100341796875,20.950000762939453
2015-12-16,37.189998626708984,97.87000274658203,2073.070068359375,17.860000610351562
2015-12-17,37.18000030517578,99.2699966430664,2041.8900146484375,18.940000534057617
2015-12-18,36.880001068115234,98.69999694824219,2005.550048828125,20.700000762939453
2015-12-21,36.349998474121094,98.45999908447266,2021.1500244140625,18.700000762939453
2015-12-22,36.11000061035156,98.23999786376953,2038.969970703125,16.600000381469727
2015-12-23,37.36000061035156,98.33999633789062,2064.2900390625,15.569999694824219
2015-12-24,37.88999938964844,97.9800033569336,2060.989990234375,15.739999771118164
2015-12-28,36.619998931884766,97.91999816894531,2056.5,16.90999984741211
2015-12-29,37.790000915527344,98.0999984741211,2078.360107421875,16.079999923706055
2015-12-30,36.459999084472656,98.2699966430664,2063.360107421875,17.290000915527344
2015-12-31,37.279998779296875,98.62999725341797,2043.93994140625,18.209999084472656
2016-01-04,37.220001220703125,98.87000274658203,2012.6600341796875,20.700000762939453
2016-01-05,36.41999816894531,99.4000015258789,2016.7099609375,19.34000015258789
2016-01-06,34.22999954223633,99.18000030517578,1990.260009765625,20.59000015258789
2016-01-07,33.75,98.22000122070312,1943.0899658203125,24.989999771118164
2016-01-08,33.54999923706055,98.54000091552734,1922.030029296875,27.010000228881836
2016-01-11,31.549999237060547,98.7300033569336,1923.6700439453125,24.299999237060547
2016-01-12,30.860000610351562,98.97000122070312,1938.6800537109375,22.469999313354492
2016-01-13,30.309999465942383,98.93000030517578,1890.280029296875,25.219999313354492
2016-01-14,31.030000686645508,99.08999633789062,1921.8399658203125,23.950000762939453
2016-01-15,31.010000228881836,98.95999908447266,1880.3299560546875,27.020000457763672
2016-01-19,28.760000228881836,98.98999786376953,1881.3299560546875,26.049999237060547
2016-01-20,27.8799991607666,99.08999633789062,1859.3299560546875,27.59000015258789
2016-01-21,29.25,99.05999755859375,1868.989990234375,26.690000534057617
2016-01-22,32.18000030517578,99.56999969482422,1906.9000244140625,22.34000015258789
2016-01-25,30.5,99.36000061035156,1877.0799560546875,24.149999618530273
2016-01-26,31.799999237060547,99.36000061035156,1903.6300048828125,22.5
2016-01-27,33.099998474121094,98.9000015258789,1882.949951171875,23.110000610351562
2016-01-28,33.88999938964844,98.51000213623047,1893.3599853515625,22.420000076293945
2016-01-29,34.7400016784668,99.61000061035156,1940.239990234375,20.200000762939453
2016-02-01,34.689998626708984,99.0,1939.3800048828125,19.979999542236328
2016-02-02,32.720001220703125,98.87000274658203,1903.030029296875,21.979999542236328
2016-02-03,35.040000915527344,97.29000091552734,1912.530029296875,21.649999618530273
2016-02-04,34.459999084472656,96.47000122070312,1915.449951171875,21.84000015258789
2016-02-05,34.060001373291016,97.02999877929688,1880.050048828125,23.3799991607666
2016-02-08,32.880001068115234,96.56999969482422,1853.43994140625,26.0
2016-02-09,30.31999969482422,96.06999969482422,1852.2099609375,26.540000915527344
2016-02-10,30.84000015258789,95.88999938964844,1851.8599853515625,26.290000915527344
2016-02-11,30.059999465942383,95.55999755859375,1829.0799560546875,28.139999389648438
2016-02-12,33.36000061035156,95.9800033569336,1864.780029296875,25.399999618530273
2016-02-16,32.18000030517578,96.87000274658203,1895.5799560546875,24.110000610351562
2016-02-17,34.5,96.79000091552734,1926.8199462890625,22.309999465942383
2016-02-18,34.279998779296875,96.94999694824219,1917.8299560546875,21.639999389648438
2016-02-19,33.0099983215332,96.5999984741211,1917.780029296875,20.530000686645508
2016-02-22,34.689998626708984,97.37999725341797,1945.5,19.3799991607666
2016-02-23,33.27000045776367,97.4800033569336,1921.27001953125,20.979999542236328
2016-02-24,34.40999984741211,97.45999908447266,1929.800048828125,20.719999313354492
2016-02-25,35.290000915527344,97.29000091552734,1951.699951171875,19.110000610351562
2016-02-26,35.099998474121094,98.1500015258789,1948.050048828125,19.809999465942383
2016-02-29,35.970001220703125,98.20999908447266,1932.22998046875,20.549999237060547
2016-03-01,35.959999084472656,98.3499984741211,1978.3499755859375,17.700000762939453
2016-03-02,36.93000030517578,98.20999908447266,1986.449951171875,17.09000015258789
2016-03-03,37.06999969482422,97.56999969482422,1993.4000244140625,16.700000762939453
2016-03-04,38.720001220703125,97.33999633789062,1999.989990234375,16.860000610351562
2016-03-07,40.84000015258789,97.06999969482422,2001.760009765625,17.350000381469727
2016-03-08,39.650001525878906,97.20999908447266,1979.260009765625,18.670000076293945
2016-03-09,41.06999969482422,97.16999816894531,1989.260009765625,18.34000015258789
2016-03-10,40.04999923706055,96.06999969482422,1989.5699462890625,18.049999237060547
2016-03-11,40.38999938964844,96.16999816894531,2022.18994140625,16.5
2016-03-14,39.529998779296875,96.62000274658203,2019.6400146484375,16.920000076293945
2016-03-15,38.7400016784668,96.62999725341797,2015.9300537109375,16.84000015258789
2016-03-16,40.33000183105469,95.88999938964844,2027.219970703125,14.989999771118164
2016-03-17,41.540000915527344,94.76000213623047,2040.5899658203125,14.4399995803833
2016-03-18,41.20000076293945,94.98999786376953,2049.580078125,14.020000457763672
2016-03-21,41.540000915527344,95.29000091552734,2051.60009765625,13.789999961853027
2016-03-22,41.790000915527344,95.6500015258789,2049.800048828125,14.170000076293945
2016-03-23,40.470001220703125,96.05000305175781,2036.7099609375,14.9399995803833
2016-03-24,40.439998626708984,96.13999938964844,2035.93994140625,14.739999771118164
2016-03-28,40.27000045776367,95.94000244140625,2037.050048828125,15.239999771118164
2016-03-29,39.13999938964844,95.16000366210938,2055.010009765625,13.819999694824219
2016-03-30,39.2599983215332,94.83999633789062,2063.949951171875,13.5600004196167
2016-03-31,39.599998474121094,94.58999633789062,2059.739990234375,13.949999809265137
2016-04-01,39.65999984741211,94.62000274658203,2072.780029296875,13.100000381469727
2016-04-04,37.689998626708984,94.51000213623047,2066.1298828125,14.119999885559082
2016-04-05,37.869998931884766,94.62999725341797,2045.1700439453125,15.420000076293945
2016-04-06,39.84000015258789,94.43000030517578,2066.659912109375,14.09000015258789
2016-04-07,39.43000030517578,94.4800033569336,2041.9100341796875,16.15999984741211
2016-04-08,41.939998626708984,94.23999786376953,2047.5999755859375,15.359999656677246
2016-04-11,42.83000183105469,93.94999694824219,2041.989990234375,16.260000228881836
2016-04-12,44.689998626708984,93.95999908447266,2061.719970703125,14.850000381469727
2016-04-13,44.18000030517578,94.73999786376953,2082.419921875,13.84000015258789
2016-04-14,43.84000015258789,94.9000015258789,2082.780029296875,13.720000267028809
2016-04-15,43.099998474121094,94.69999694824219,2080.72998046875,13.619999885559082
2016-04-18,42.90999984741211,94.48999786376953,2094.340087890625,13.350000381469727
2016-04-19,44.029998779296875,93.9800033569336,2100.800048828125,13.239999771118164
2016-04-20,45.79999923706055,94.48999786376953,2102.39990234375,13.279999732971191
2016-04-21,44.529998779296875,94.5999984741211,2091.47998046875,13.949999809265137
2016-04-22,45.11000061035156,95.12000274658203,2091.580078125,13.220000267028809
2016-04-25,44.47999954223633,94.83999633789062,2087.7900390625,14.079999923706055
2016-04-26,45.7400016784668,94.56999969482422,2091.699951171875,13.960000038146973
2016-04-27,47.18000030517578,94.38999938964844,2095.14990234375,13.770000457763672
2016-04-28,48.13999938964844,93.76000213623047,2075.81005859375,15.220000267028809
2016-04-29,48.130001068115234,93.08000183105469,2065.300048828125,15.699999809265137
2016-05-02,48.099998474121094,92.62999725341797,2081.429931640625,14.680000305175781
2016-05-03,46.75,92.94000244140625,2063.3701171875,15.600000381469727
2016-05-04,44.619998931884766,93.18000030517578,2051.1201171875,16.049999237060547
2016-05-05,45.0099983215332,93.77999877929688,2050.6298828125,15.90999984741211
2016-05-06,45.369998931884766,93.88999938964844,2057.139892578125,14.720000267028809
2016-05-09,43.630001068115234,94.1500015258789,2058.68994140625,14.569999694824219
2016-05-10,45.52000045776367,94.29000091552734,2084.389892578125,13.630000114440918
2016-05-11,47.599998474121094,93.81999969482422,2064.4599609375,14.6899995803833
2016-05-12,48.08000183105469,94.13999938964844,2064.110107421875,14.40999984741211
2016-05-13,47.83000183105469,94.61000061035156,2046.6099853515625,15.039999961853027
2016-05-16,48.970001220703125,94.56999969482422,2066.659912109375,14.680000305175781
2016-05-17,49.279998779296875,94.55000305175781,2047.2099609375,15.569999694824219
2016-05-18,48.93000030517578,95.08000183105469,2047.6300048828125,15.949999809265137
2016-05-19,48.810001373291016,95.29000091552734,2040.0400390625,16.329999923706055
2016-05-20,48.720001220703125,95.30999755859375,2052.320068359375,15.199999809265137
2016-05-23,48.349998474121094,95.2300033569336,2048.0400390625,15.819999694824219
2016-05-24,48.61000061035156,95.56999969482422,2076.06005859375,14.420000076293945
2016-05-25,49.7400016784668,95.3499984741211,2090.5400390625,13.899999618530273
2016-05-26,49.59000015258789,95.16999816894531,2090.10009765625,13.430000305175781
2016-05-27,49.31999969482422,95.5199966430664,2099.06005859375,13.119999885559082
2016-05-31,49.689998626708984,95.88999938964844,2096.949951171875,14.1899995803833
2016-06-01,49.709999084472656,95.45999908447266,2099.330078125,14.199999809265137
2016-06-02,50.040000915527344,95.55999755859375,2105.260009765625,13.630000114440918
2016-06-03,49.63999938964844,94.02999877929688,2099.1298828125,13.470000267028809
2016-06-06,50.54999923706055,93.9000015258789,2109.409912109375,13.649999618530273
2016-06-07,51.439998626708984,93.83000183105469,2112.1298828125,14.050000190734863
